split,class,filename,format,mode,width,height,progressive,n_qtables,qtable_hash,estimated_quality,file_size,megapixels,bytes_per_megapixel
train,PNEUMONIA,person888_bacteria_2812.jpeg,JPEG,RGB,527,219,False,2,2670630d69c8,75.0,11383,0.115413,98.62840407926316
train,PNEUMONIA,person888_virus_1538.jpeg,JPEG,L,1392,832,False,1,5fe3e571bb5a,75.0,83327,1.158144,71.94873867152961
train,PNEUMONIA,person889_bacteria_2813.jpeg,JPEG,L,856,536,False,1,5fe3e571bb5a,75.0,32872,0.458816,71.64527828148975
train,PNEUMONIA,person88_virus_161.jpeg,JPEG,L,1328,976,False,1,5fe3e571bb5a,75.0,124176,1.296128,95.80535255777208
train,PNEUMONIA,person88_virus_163.jpeg,JPEG,L,1472,1176,False,1,5fe3e571bb5a,75.0,168339,1.731072,97.24552185004437
train,PNEUMONIA,person88_virus_164.jpeg,JPEG,L,1432,1176,False,1,5fe3e571bb5a,75.0,119853,1.684032,71.17026279785657
train,PNEUMONIA,person88_virus_165.jpeg,JPEG,L,1520,1176,False,1,5fe3e571bb5a,75.0,102106,1.78752,57.121598639455776
train,PNEUMONIA,person88_virus_166.jpeg,JPEG,L,1512,1008,False,1,5fe3e571bb5a,75.0,98423,1.524096,64.57795309481818
train,PNEUMONIA,person88_virus_167.jpeg,JPEG,L,1344,1216,False,1,5fe3e571bb5a,75.0,121947,1.634304,74.61708470394737
train,PNEUMONIA,person890_bacteria_2814.jpeg,JPEG,L,1016,608,False,1,5fe3e571bb5a,75.0,50612,0.617728,81.9325010360547
train,PNEUMONIA,person890_virus_1540.jpeg,JPEG,L,1768,1072,False,1,5fe3e571bb5a,75.0,130393,1.895296,68.7982246572567
train,PNEUMONIA,person891_virus_1541.jpeg,JPEG,L,1048,632,False,1,5fe3e571bb5a,75.0,57433,0.662336,86.71278625954199
train,PNEUMONIA,person892_bacteria_2817.jpeg,JPEG,L,1080,784,False,1,5fe3e571bb5a,75.0,84570,0.84672,99.87953514739228
train,PNEUMONIA,person893_bacteria_2818.jpeg,JPEG,L,1000,560,False,1,5fe3e571bb5a,75.0,41449,0.56,74.01607142857142
train,PNEUMONIA,person894_bacteria_2819.jpeg,JPEG,RGB,747,464,False,2,2670630d69c8,75.0,33720,0.346608,97.28569450214651
train,PNEUMONIA,person894_virus_1546.jpeg,JPEG,L,1368,928,False,1,5fe3e571bb5a,75.0,86700,1.269504,68.29438898971567
train,PNEUMONIA,person895_bacteria_2820.jpeg,JPEG,L,1000,744,False,1,5fe3e571bb5a,75.0,65563,0.744,88.12231182795699
train,PNEUMONIA,person895_virus_1547.jpeg,JPEG,L,1608,1104,False,1,5fe3e571bb5a,75.0,142066,1.775232,80.02672326771938
train,PNEUMONIA,person896_bacteria_2821.jpeg,JPEG,L,952,696,False,1,5fe3e571bb5a,75.0,42473,0.662592,64.10128706655077
train,PNEUMONIA,person896_virus_1548.jpeg,JPEG,L,1000,624,False,1,5fe3e571bb5a,75.0,52673,0.624,84.41185897435898
train,PNEUMONIA,person897_bacteria_2822.jpeg,JPEG,L,1008,704,False,1,5fe3e571bb5a,75.0,42934,0.709632,60.501781204906194
train,PNEUMONIA,person898_bacteria_2823.jpeg,JPEG,L,912,520,False,1,5fe3e571bb5a,75.0,46577,0.47424,98.21398448043185
train,PNEUMONIA,person898_virus_1552.jpeg,JPEG,L,1384,944,False,1,5fe3e571bb5a,75.0,110770,1.306496,84.78403301655726
train,PNEUMONIA,person899_virus_1553.jpeg,JPEG,L,1456,912,False,1,5fe3e571bb5a,75.0,114753,1.327872,86.41872108155003
train,PNEUMONIA,person89_virus_168.jpeg,JPEG,L,1508,1133,False,1,5fe3e571bb5a,75.0,151024,1.708564,88.39235755874525
train,PNEUMONIA,person8_bacteria_37.jpeg,JPEG,L,1790,1326,False,1,5fe3e571bb5a,75.0,192860,2.37354,81.25416045232016
train,PNEUMONIA,person900_virus_1554.jpeg,JPEG,L,1208,720,False,1,5fe3e571bb5a,75.0,72250,0.86976,83.06889256806475
train,PNEUMONIA,person901_virus_1555.jpeg,JPEG,L,1272,792,False,1,5fe3e571bb5a,75.0,72267,1.007424,71.73444349151895
train,PNEUMONIA,person902_bacteria_2827.jpeg,JPEG,L,1160,800,False,1,5fe3e571bb5a,75.0,93861,0.928,101.14331896551724
train,PNEUMONIA,person903_bacteria_2828.jpeg,JPEG,L,1208,920,False,1,5fe3e571bb5a,75.0,72134,1.11136,64.90606104232653
train,PNEUMONIA,person904_bacteria_2829.jpeg,JPEG,RGB,508,218,False,2,2670630d69c8,75.0,10823,0.110744,97.72989958823955
train,PNEUMONIA,person905_bacteria_2830.jpeg,JPEG,RGB,721,349,False,2,2670630d69c8,75.0,21990,0.251629,87.39056309089969
train,PNEUMONIA,person905_virus_1561.jpeg,JPEG,L,1056,552,False,1,5fe3e571bb5a,75.0,47171,0.582912,80.92302097057532
train,PNEUMONIA,person906_bacteria_2831.jpeg,JPEG,L,1064,712,False,1,5fe3e571bb5a,75.0,76351,0.757568,100.7843520317648
train,PNEUMONIA,person906_virus_1562.jpeg,JPEG,RGB,723,507,False,2,2670630d69c8,75.0,29823,0.366561,81.35890070138394
train,PNEUMONIA,person907_bacteria_2832.jpeg,JPEG,L,824,528,False,1,5fe3e571bb5a,75.0,33253,0.435072,76.43102750809061
train,PNEUMONIA,person907_virus_1563.jpeg,JPEG,L,1208,704,False,1,5fe3e571bb5a,75.0,71694,0.850432,84.3030365743528
train,PNEUMONIA,person908_virus_1564.jpeg,JPEG,L,1408,960,False,1,5fe3e571bb5a,75.0,107163,1.35168,79.2813387784091
train,PNEUMONIA,person909_bacteria_2834.jpeg,JPEG,L,832,520,False,1,5fe3e571bb5a,75.0,32905,0.43264,76.05630547337277
train,PNEUMONIA,person909_virus_1565.jpeg,JPEG,RGB,765,375,False,2,2670630d69c8,75.0,23148,0.286875,80.69019607843137
train,PNEUMONIA,person90_virus_169.jpeg,JPEG,L,1240,1072,False,1,5fe3e571bb5a,75.0,92958,1.32928,69.9310905151661
train,PNEUMONIA,person90_virus_170.jpeg,JPEG,L,1224,768,False,1,5fe3e571bb5a,75.0,80410,0.940032,85.5396412037037
train,PNEUMONIA,person911_bacteria_2836.jpeg,JPEG,L,1024,816,False,1,5fe3e571bb5a,75.0,75171,0.835584,89.96223000919119
train,PNEUMONIA,person911_virus_1567.jpeg,JPEG,L,1168,776,False,1,5fe3e571bb5a,75.0,69899,0.906368,77.11988949300947
train,PNEUMONIA,person912_bacteria_2837.jpeg,JPEG,L,1056,784,False,1,5fe3e571bb5a,75.0,53005,0.827904,64.02312345392703
train,PNEUMONIA,person913_bacteria_2838.jpeg,JPEG,RGB,743,453,False,2,2670630d69c8,75.0,31072,0.336579,92.31710831632395
train,PNEUMONIA,person913_virus_1570.jpeg,JPEG,L,1112,672,False,1,5fe3e571bb5a,75.0,58186,0.747264,77.86538626241864
train,PNEUMONIA,person914_bacteria_2839.jpeg,JPEG,L,1176,696,False,1,5fe3e571bb5a,75.0,67155,0.818496,82.04682735163031
train,PNEUMONIA,person914_virus_1571.jpeg,JPEG,L,1440,800,False,1,5fe3e571bb5a,75.0,97199,1.152,84.37413194444444
train,PNEUMONIA,person915_virus_1572.jpeg,JPEG,L,1608,1056,False,1,5fe3e571bb5a,75.0,118703,1.698048,69.90556215136439
train,PNEUMONIA,person916_bacteria_2841.jpeg,JPEG,L,1368,768,False,1,5fe3e571bb5a,75.0,86854,1.050624,82.66896625243665
train,PNEUMONIA,person917_bacteria_2842.jpeg,JPEG,L,1272,664,False,1,5fe3e571bb5a,75.0,51600,0.844608,61.09343032507388
train,PNEUMONIA,person918_bacteria_2843.jpeg,JPEG,L,1008,640,False,1,5fe3e571bb5a,75.0,48994,0.64512,75.94556051587301
train,PNEUMONIA,person918_virus_1575.jpeg,JPEG,RGB,830,496,False,2,2670630d69c8,75.0,30310,0.41168,73.62514574426739
train,PNEUMONIA,person919_bacteria_2844.jpeg,JPEG,L,1342,1110,False,1,5fe3e571bb5a,75.0,128244,1.48962,86.09175494421396
train,PNEUMONIA,person919_virus_1576.jpeg,JPEG,L,1408,720,False,1,5fe3e571bb5a,75.0,74296,1.01376,73.28756313131314
train,PNEUMONIA,person920_bacteria_2845.jpeg,JPEG,L,1260,843,False,1,5fe3e571bb5a,75.0,100773,1.06218,94.87375021182851
train,PNEUMONIA,person920_virus_1577.jpeg,JPEG,RGB,886,570,False,2,2670630d69c8,75.0,49280,0.50502,97.58029384974853
train,PNEUMONIA,person921_bacteria_2846.jpeg,JPEG,L,1080,672,False,1,5fe3e571bb5a,75.0,53993,0.72576,74.39511684303352
train,PNEUMONIA,person921_virus_1578.jpeg,JPEG,RGB,732,458,False,2,2670630d69c8,75.0,27586,0.335256,82.28338940988378
train,PNEUMONIA,person922_bacteria_2847.jpeg,JPEG,L,1048,752,False,1,5fe3e571bb5a,75.0,57494,0.788096,72.95304125385739
train,PNEUMONIA,person923_bacteria_2848.jpeg,JPEG,RGB,580,294,False,2,2670630d69c8,75.0,14517,0.17052,85.13370865587613
train,PNEUMONIA,person924_bacteria_2849.jpeg,JPEG,L,920,752,False,1,5fe3e571bb5a,75.0,48191,0.69184,69.65627890841813
train,PNEUMONIA,person924_virus_1581.jpeg,JPEG,L,1896,1056,False,1,5fe3e571bb5a,75.0,117868,2.002176,58.869949494949495
train,PNEUMONIA,person925_bacteria_2850.jpeg,JPEG,L,1096,896,False,1,5fe3e571bb5a,75.0,61852,0.982016,62.98471715328467
train,PNEUMONIA,person925_virus_1582.jpeg,JPEG,L,1264,792,False,1,5fe3e571bb5a,75.0,82354,1.001088,82.26449622810382
train,PNEUMONIA,person926_virus_1583.jpeg,JPEG,L,1312,872,False,1,5fe3e571bb5a,75.0,97958,1.144064,85.6228322891027
train,PNEUMONIA,person927_bacteria_2852.jpeg,JPEG,L,976,584,False,1,5fe3e571bb5a,75.0,32437,0.569984,56.90861497866606
train,PNEUMONIA,person927_virus_1584.jpeg,JPEG,L,1256,904,False,1,5fe3e571bb5a,75.0,89088,1.135424,78.46231892227044
train,PNEUMONIA,person928_virus_1586.jpeg,JPEG,L,896,664,False,1,5fe3e571bb5a,75.0,53417,0.594944,89.78492093373494
train,PNEUMONIA,person929_bacteria_2854.jpeg,JPEG,L,1028,685,False,1,5fe3e571bb5a,75.0,73341,0.70418,104.15092731971937
train,PNEUMONIA,person929_virus_1588.jpeg,JPEG,L,1944,1576,False,1,5fe3e571bb5a,75.0,283943,3.063744,92.67843527396545
train,PNEUMONIA,person929_virus_1589.jpeg,JPEG,L,1828,1640,False,1,5fe3e571bb5a,75.0,200689,2.99792,66.94274697123338
train,PNEUMONIA,person92_virus_174.jpeg,JPEG,L,1040,528,False,1,5fe3e571bb5a,75.0,34312,0.54912,62.48543123543123
train,PNEUMONIA,person930_bacteria_2855.jpeg,JPEG,L,944,648,False,1,5fe3e571bb5a,75.0,40105,0.611712,65.56189840970913
train,PNEUMONIA,person931_bacteria_2856.jpeg,JPEG,L,984,712,False,1,5fe3e571bb5a,75.0,44286,0.700608,63.21081118114552
train,PNEUMONIA,person931_virus_1592.jpeg,JPEG,L,1264,888,False,1,5fe3e571bb5a,75.0,90911,1.122432,80.9946615919717
train,PNEUMONIA,person932_virus_1593.jpeg,JPEG,L,1024,648,False,1,5fe3e571bb5a,75.0,59987,0.663552,90.4028621720679
train,PNEUMONIA,person933_bacteria_2858.jpeg,JPEG,L,1152,816,False,1,5fe3e571bb5a,75.0,62327,0.940032,66.30306202342048
train,PNEUMONIA,person933_virus_1594.jpeg,JPEG,L,1408,1168,False,1,5fe3e571bb5a,75.0,141387,1.644544,85.97337620641345
train,PNEUMONIA,person934_bacteria_2859.jpeg,JPEG,L,1152,704,False,1,5fe3e571bb5a,75.0,40349,0.811008,49.75166706123737
train,PNEUMONIA,person934_virus_1595.jpeg,JPEG,RGB,821,490,False,2,2670630d69c8,75.0,35264,0.40229,87.6581570508837
train,PNEUMONIA,person935_virus_1597.jpeg,JPEG,L,1288,728,False,1,5fe3e571bb5a,75.0,104798,0.937664,111.76498191249743
train,PNEUMONIA,person936_bacteria_2861.jpeg,JPEG,L,1256,872,False,1,5fe3e571bb5a,75.0,57071,1.095232,52.10859434348156
train,PNEUMONIA,person936_virus_1598.jpeg,JPEG,L,1128,768,False,1,5fe3e571bb5a,75.0,68587,0.866304,79.17197658096927
train,PNEUMONIA,person937_bacteria_2862.jpeg,JPEG,L,1072,672,False,1,5fe3e571bb5a,75.0,45763,0.720384,63.52584177327647
train,PNEUMONIA,person937_virus_1599.jpeg,JPEG,L,1208,856,False,1,5fe3e571bb5a,75.0,74891,1.034048,72.4250711765798
train,PNEUMONIA,person938_bacteria_2863.jpeg,JPEG,L,920,672,False,1,5fe3e571bb5a,75.0,34575,0.61824,55.924883540372676
train,PNEUMONIA,person938_virus_1600.jpeg,JPEG,RGB,716,444,False,2,2670630d69c8,75.0,28368,0.317904,89.23448588253056
train,PNEUMONIA,person939_bacteria_2864.jpeg,JPEG,L,944,704,False,1,5fe3e571bb5a,75.0,38080,0.664576,57.29969183359014
train,PNEUMONIA,person93_virus_175.jpeg,JPEG,L,1120,592,False,1,5fe3e571bb5a,75.0,48161,0.66304,72.63664333976834
train,PNEUMONIA,person940_bacteria_2865.jpeg,JPEG,L,896,656,False,1,5fe3e571bb5a,75.0,34137,0.587776,58.078247495644604
train,PNEUMONIA,person940_virus_1602.jpeg,JPEG,L,1504,992,False,1,5fe3e571bb5a,75.0,133527,1.491968,89.49722782258064
train,PNEUMONIA,person940_virus_1604.jpeg,JPEG,RGB,778,631,False,2,2670630d69c8,75.0,51488,0.490918,104.88105956595602
train,PNEUMONIA,person940_virus_1605.jpeg,JPEG,L,1504,1064,False,1,5fe3e571bb5a,75.0,142864,1.600256,89.27571588545834
train,PNEUMONIA,person940_virus_1607.jpeg,JPEG,L,1384,1072,False,1,5fe3e571bb5a,75.0,141733,1.483648,95.5300718229661
train,PNEUMONIA,person940_virus_1609.jpeg,JPEG,RGB,923,604,False,2,2670630d69c8,75.0,52342,0.557492,93.88834279236293
train,PNEUMONIA,person941_virus_1610.jpeg,JPEG,L,1688,1120,False,1,5fe3e571bb5a,75.0,132408,1.89056,70.03639133378469
train,PNEUMONIA,person942_bacteria_2867.jpeg,JPEG,RGB,679,304,False,2,2670630d69c8,75.0,15256,0.206416,73.90899930237967
train,PNEUMONIA,person942_virus_1611.jpeg,JPEG,L,1592,1120,False,1,5fe3e571bb5a,75.0,124185,1.78304,69.64790470208185
train,PNEUMONIA,person943_bacteria_2868.jpeg,JPEG,L,1446,1087,False,1,5fe3e571bb5a,75.0,105756,1.571802,67.28328377238354
train,PNEUMONIA,person944_bacteria_2869.jpeg,JPEG,L,992,760,False,1,5fe3e571bb5a,75.0,44229,0.75392,58.66537563667232
train,PNEUMONIA,person945_bacteria_2870.jpeg,JPEG,L,968,656,False,1,5fe3e571bb5a,75.0,33029,0.635008,52.01351793993147
train,PNEUMONIA,person945_virus_1616.jpeg,JPEG,L,1312,752,False,1,5fe3e571bb5a,75.0,69813,0.986624,70.75947878827193
train,PNEUMONIA,person946_bacteria_2871.jpeg,JPEG,L,1284,762,False,1,5fe3e571bb5a,75.0,82496,0.978408,84.31656323333414
train,PNEUMONIA,person947_bacteria_2872.jpeg,JPEG,L,968,560,False,1,5fe3e571bb5a,75.0,32969,0.54208,60.81943624557261
train,PNEUMONIA,person947_virus_1618.jpeg,JPEG,L,1808,1280,False,1,5fe3e571bb5a,75.0,192874,2.31424,83.34226355088497
train,PNEUMONIA,person949_bacteria_2874.jpeg,JPEG,L,960,616,False,1,5fe3e571bb5a,75.0,35632,0.59136,60.254329004329
train,PNEUMONIA,person949_virus_1620.jpeg,JPEG,L,1640,1160,False,1,5fe3e571bb5a,75.0,146031,1.9024,76.76145920941968
train,PNEUMONIA,person94_virus_176.jpeg,JPEG,L,1472,1091,False,1,5fe3e571bb5a,75.0,134169,1.605952,83.54483820188898
train,PNEUMONIA,person950_virus_1621.jpeg,JPEG,L,1048,616,False,1,5fe3e571bb5a,75.0,51851,0.645568,80.31841726975314
train,PNEUMONIA,person951_bacteria_2876.jpeg,JPEG,L,904,544,False,1,5fe3e571bb5a,75.0,23580,0.491776,47.9486595523165
train,PNEUMONIA,person951_virus_1622.jpeg,JPEG,L,1248,856,False,1,5fe3e571bb5a,75.0,86311,1.068288,80.79375599089386
train,PNEUMONIA,person952_bacteria_2877.jpeg,JPEG,L,1080,632,False,1,5fe3e571bb5a,75.0,43402,0.68256,63.58708391936241
train,PNEUMONIA,person952_virus_1623.jpeg,JPEG,L,984,456,False,1,5fe3e571bb5a,75.0,38872,0.448704,86.63172158037369
train,PNEUMONIA,person953_bacteria_2878.jpeg,JPEG,L,1104,744,False,1,5fe3e571bb5a,75.0,45350,0.821376,55.21222923484495
train,PNEUMONIA,person954_bacteria_2879.jpeg,JPEG,L,1056,920,False,1,5fe3e571bb5a,75.0,54621,0.97152,56.22220849802371
train,PNEUMONIA,person954_virus_1626.jpeg,JPEG,RGB,1076,630,False,2,2670630d69c8,75.0,50596,0.67788,74.63857909954564
train,PNEUMONIA,person955_bacteria_2880.jpeg,JPEG,L,1024,744,False,1,5fe3e571bb5a,75.0,49693,0.761856,65.22623697916667
train,PNEUMONIA,person955_virus_1627.jpeg,JPEG,L,1080,688,False,1,5fe3e571bb5a,75.0,62380,0.74304,83.95241171403963
train,PNEUMONIA,person956_bacteria_2881.jpeg,JPEG,L,848,624,False,1,5fe3e571bb5a,75.0,34446,0.529152,65.09660740203194
train,PNEUMONIA,person956_virus_1628.jpeg,JPEG,L,1320,816,False,1,5fe3e571bb5a,75.0,78388,1.07712,72.7755496137849
train,PNEUMONIA,person957_bacteria_2882.jpeg,JPEG,L,904,792,False,1,5fe3e571bb5a,75.0,52154,0.715968,72.8440377223563
train,PNEUMONIA,person957_virus_1629.jpeg,JPEG,L,1152,728,False,1,5fe3e571bb5a,75.0,100851,0.838656,120.25311927655679
train,PNEUMONIA,person958_bacteria_2883.jpeg,JPEG,L,960,688,False,1,5fe3e571bb5a,75.0,42886,0.66048,64.93156492248063
train,PNEUMONIA,person958_virus_1630.jpeg,JPEG,L,1528,1080,False,1,5fe3e571bb5a,75.0,136754,1.65024,82.86915842544114
train,PNEUMONIA,person959_bacteria_2884.jpeg,JPEG,L,1488,1288,False,1,5fe3e571bb5a,75.0,283861,1.916544,148.11087040005341
train,PNEUMONIA,person95_virus_177.jpeg,JPEG,L,1562,998,False,1,5fe3e571bb5a,75.0,137290,1.558876,88.06986572376508
train,PNEUMONIA,person960_bacteria_2885.jpeg,JPEG,L,992,592,False,1,5fe3e571bb5a,75.0,35583,0.587264,60.59114810374891
train,PNEUMONIA,person960_virus_1633.jpeg,JPEG,L,1376,1048,False,1,5fe3e571bb5a,75.0,125985,1.442048,87.3653304189597
train,PNEUMONIA,person961_bacteria_2886.jpeg,JPEG,L,992,752,False,1,5fe3e571bb5a,75.0,46650,0.745984,62.53485329444063
train,PNEUMONIA,person961_virus_1634.jpeg,JPEG,L,1576,792,False,1,5fe3e571bb5a,75.0,110196,1.248192,88.28449469312413
train,PNEUMONIA,person962_bacteria_2887.jpeg,JPEG,L,1056,752,False,1,5fe3e571bb5a,75.0,50892,0.794112,64.08667794970987
train,PNEUMONIA,person962_virus_1635.jpeg,JPEG,L,1456,928,False,1,5fe3e571bb5a,75.0,90324,1.351168,66.84883004926108
train,PNEUMONIA,person963_bacteria_2888.jpeg,JPEG,L,1384,1376,False,1,5fe3e571bb5a,75.0,107367,1.904384,56.37886056593628
train,PNEUMONIA,person963_virus_1636.jpeg,JPEG,RGB,756,544,False,2,2670630d69c8,75.0,37227,0.411264,90.51849906629317
train,PNEUMONIA,person964_bacteria_2889.jpeg,JPEG,RGB,711,353,False,2,2670630d69c8,75.0,23629,0.250983,94.14581864110319
train,PNEUMONIA,person964_virus_1637.jpeg,JPEG,L,1152,536,False,1,5fe3e571bb5a,75.0,46267,0.617472,74.92971341210614
train,PNEUMONIA,person965_bacteria_2890.jpeg,JPEG,L,968,832,False,1,5fe3e571bb5a,75.0,52304,0.805376,64.94357914812461
train,PNEUMONIA,person965_virus_1638.jpeg,JPEG,RGB,870,591,False,2,2670630d69c8,75.0,39179,0.51417,76.19853355893966
train,PNEUMONIA,person966_bacteria_2891.jpeg,JPEG,RGB,843,507,False,2,2670630d69c8,75.0,28294,0.427401,66.2001258771037
train,PNEUMONIA,person966_virus_1639.jpeg,JPEG,L,1016,760,False,1,5fe3e571bb5a,75.0,74846,0.77216,96.93068794032325
train,PNEUMONIA,person967_bacteria_2892.jpeg,JPEG,L,1006,855,False,1,5fe3e571bb5a,75.0,83284,0.86013,96.82722379175242
train,PNEUMONIA,person967_virus_1640.jpeg,JPEG,L,1288,712,False,1,5fe3e571bb5a,75.0,72962,0.917056,79.56111731453696
train,PNEUMONIA,person968_bacteria_2893.jpeg,JPEG,L,1210,817,False,1,5fe3e571bb5a,75.0,94308,0.98857,95.39840375491873
train,PNEUMONIA,person968_virus_1642.jpeg,JPEG,L,1264,840,False,1,5fe3e571bb5a,75.0,89518,1.06176,84.31095539481615
train,PNEUMONIA,person969_bacteria_2894.jpeg,JPEG,L,1202,643,False,1,5fe3e571bb5a,75.0,69162,0.772886,89.48538335537195
train,PNEUMONIA,person969_virus_1643.jpeg,JPEG,L,1080,768,False,1,5fe3e571bb5a,75.0,48880,0.82944,58.93132716049384
train,PNEUMONIA,person96_virus_178.jpeg,JPEG,L,1480,1144,False,1,5fe3e571bb5a,75.0,112905,1.69312,66.68458230958231
train,PNEUMONIA,person96_virus_179.jpeg,JPEG,L,1624,1304,False,1,5fe3e571bb5a,75.0,103366,2.117696,48.810594155157304
train,PNEUMONIA,person970_bacteria_2895.jpeg,JPEG,L,1006,674,False,1,5fe3e571bb5a,75.0,63177,0.678044,93.17536915008466
train,PNEUMONIA,person970_virus_1644.jpeg,JPEG,L,1160,768,False,1,5fe3e571bb5a,75.0,68268,0.89088,76.62984913793103
train,PNEUMONIA,person971_bacteria_2896.jpeg,JPEG,L,1496,1304,False,1,5fe3e571bb5a,75.0,92458,1.950784,47.39530363177061
train,PNEUMONIA,person972_bacteria_2897.jpeg,JPEG,L,1805,1044,False,1,5fe3e571bb5a,75.0,105108,1.88442,55.77737447065941
train,PNEUMONIA,person972_virus_1646.jpeg,JPEG,L,1632,1008,False,1,5fe3e571bb5a,75.0,125583,1.645056,76.33965044351073
train,PNEUMONIA,person973_virus_1647.jpeg,JPEG,L,1224,872,False,1,5fe3e571bb5a,75.0,94072,1.067328,88.13785453019128
train,PNEUMONIA,person974_bacteria_2899.jpeg,JPEG,L,1456,1232,False,1,5fe3e571bb5a,75.0,123363,1.793792,68.77218763379477
train,PNEUMONIA,person974_virus_1649.jpeg,JPEG,L,968,536,False,1,5fe3e571bb5a,75.0,52173,0.518848,100.55546132971507
train,PNEUMONIA,person975_virus_1650.jpeg,JPEG,L,1384,1088,False,1,5fe3e571bb5a,75.0,131635,1.505792,87.41911233424004
train,PNEUMONIA,person976_bacteria_2901.jpeg,JPEG,L,1320,896,False,1,5fe3e571bb5a,75.0,104935,1.18272,88.72345102813853
train,PNEUMONIA,person976_virus_1651.jpeg,JPEG,L,960,576,False,1,5fe3e571bb5a,75.0,50049,0.55296,90.51106770833333
train,PNEUMONIA,person977_bacteria_2902.jpeg,JPEG,L,1418,1059,False,1,5fe3e571bb5a,75.0,135940,1.501662,90.52636345595747
train,PNEUMONIA,person977_virus_1652.jpeg,JPEG,RGB,768,552,False,2,2670630d69c8,75.0,41846,0.423936,98.70829559178743
train,PNEUMONIA,person978_bacteria_2904.jpeg,JPEG,L,1488,1312,False,1,5fe3e571bb5a,75.0,221964,1.952256,113.69615460267507
train,PNEUMONIA,person978_virus_1653.jpeg,JPEG,L,1040,688,False,1,5fe3e571bb5a,75.0,57226,0.71552,79.9781976744186
train,PNEUMONIA,person979_bacteria_2905.jpeg,JPEG,L,1604,1044,False,1,5fe3e571bb5a,75.0,88547,1.674576,52.87726564814018
train,PNEUMONIA,person979_virus_1654.jpeg,JPEG,L,1312,888,False,1,5fe3e571bb5a,75.0,132624,1.165056,113.83487145682267
train,PNEUMONIA,person97_virus_180.jpeg,JPEG,L,1184,880,False,1,5fe3e571bb5a,75.0,70815,1.04192,67.9658707002457
train,PNEUMONIA,person97_virus_181.jpeg,JPEG,L,1056,808,False,1,5fe3e571bb5a,75.0,56867,0.853248,66.6476803930393
train,PNEUMONIA,person980_bacteria_2906.jpeg,JPEG,L,1214,937,False,1,5fe3e571bb5a,75.0,100859,1.137518,88.66584968325775
train,PNEUMONIA,person980_virus_1655.jpeg,JPEG,RGB,754,411,False,2,2670630d69c8,75.0,30469,0.309894,98.32071611583316
train,PNEUMONIA,person981_bacteria_2907.jpeg,JPEG,L,1384,1312,False,1,5fe3e571bb5a,75.0,102581,1.815808,56.493307662484135
train,PNEUMONIA,person981_bacteria_2908.jpeg,JPEG,L,1328,1192,False,1,5fe3e571bb5a,75.0,117450,1.582976,74.19569216463168
train,PNEUMONIA,person981_virus_1657.jpeg,JPEG,L,984,552,False,1,5fe3e571bb5a,75.0,49763,0.543168,91.61622186874042
train,PNEUMONIA,person982_bacteria_2909.jpeg,JPEG,L,1288,768,False,1,5fe3e571bb5a,75.0,47523,0.989184,48.04262907608696
train,PNEUMONIA,person982_virus_1658.jpeg,JPEG,L,1584,1352,False,1,5fe3e571bb5a,75.0,151749,2.141568,70.85882867132867
train,PNEUMONIA,person983_bacteria_2910.jpeg,JPEG,L,1138,677,False,1,5fe3e571bb5a,75.0,70479,0.770426,91.48055750974136
train,PNEUMONIA,person983_virus_1660.jpeg,JPEG,L,1464,872,False,1,5fe3e571bb5a,75.0,99341,1.276608,77.81636962951822
train,PNEUMONIA,person984_bacteria_2911.jpeg,JPEG,L,1264,1248,False,1,5fe3e571bb5a,75.0,110754,1.577472,70.20980404089582
train,PNEUMONIA,person985_bacteria_2912.jpeg,JPEG,L,1080,736,False,1,5fe3e571bb5a,75.0,54844,0.79488,68.99657809983897
train,PNEUMONIA,person986_bacteria_2913.jpeg,JPEG,L,1152,1032,False,1,5fe3e571bb5a,75.0,120405,1.188864,101.27735384366926
train,PNEUMONIA,person987_bacteria_2914.jpeg,JPEG,L,1000,752,False,1,5fe3e571bb5a,75.0,48062,0.752,63.91223404255319
train,PNEUMONIA,person988_bacteria_2915.jpeg,JPEG,L,1136,713,False,1,5fe3e571bb5a,75.0,70595,0.809968,87.15776425735338
train,PNEUMONIA,person988_virus_1666.jpeg,JPEG,L,1288,840,False,1,5fe3e571bb5a,75.0,80379,1.08192,74.29292369121562
train,PNEUMONIA,person989_virus_1667.jpeg,JPEG,L,1480,840,False,1,5fe3e571bb5a,75.0,93297,1.2432,75.04584942084941
train,PNEUMONIA,person98_virus_182.jpeg,JPEG,L,1536,984,False,1,5fe3e571bb5a,75.0,130212,1.511424,86.15186737804876
train,PNEUMONIA,person990_bacteria_2917.jpeg,JPEG,L,1314,940,False,1,5fe3e571bb5a,75.0,126412,1.23516,102.34463551280805
train,PNEUMONIA,person991_bacteria_2918.jpeg,JPEG,L,1072,888,False,1,5fe3e571bb5a,75.0,64748,0.951936,68.01717762538658
train,PNEUMONIA,person991_virus_1669.jpeg,JPEG,L,1312,800,False,1,5fe3e571bb5a,75.0,82573,1.0496,78.67092225609755
train,PNEUMONIA,person992_bacteria_2919.jpeg,JPEG,L,1128,752,False,1,5fe3e571bb5a,75.0,58104,0.848256,68.49818922589407
train,PNEUMONIA,person992_bacteria_2920.jpeg,JPEG,RGB,795,491,False,2,2670630d69c8,75.0,29575,0.390345,75.76630929049944
